Name,depart_time,price,depart_time_hour,depart_time_minute
에어부산,07:00,44238,7,0
아시아나항공,07:00,151187,7,0
제주항공,07:10,46441,7,10
제주항공,07:15,82034,7,15
에어부산,08:00,57458,8,0
아시아나항공,08:00,151187,8,0
제주항공,08:20,127628,8,20
에어부산,09:00,60509,9,0
아시아나항공,09:00,151187,9,0
에어부산,10:00,57119,10,0
아시아나항공,10:00,151187,10,0
에어부산,11:00,53899,11,0
아시아나항공,11:00,151187,11,0
이스타항공,12:30,150678,12,30
제주항공,13:15,91356,13,15
제주항공,13:15,117967,13,15
에어부산,14:00,54068,14,0
아시아나항공,14:00,151187,14,0
에어부산,15:00,54068,15,0
아시아나항공,15:00,151187,15,0
에어부산,16:00,53899,16,0
에어부산,17:00,57119,17,0
아시아나항공,17:00,151187,17,0
에어부산,18:00,57289,18,0
아시아나항공,18:00,151187,18,0
에어부산,19:00,57289,19,0
아시아나항공,19:00,151187,19,0
에어부산,20:00,50678,20,0
아시아나항공,20:00,151187,20,0
에어부산,21:00,54068,21,0
아시아나항공,21:00,151187,21,0
