Name,depart_time,price,depart_time_hour,depart_time_minute
아시아나항공,06:05,124916,6,5
이스타항공,06:10,116611,6,10
제주항공,12:15,131865,12,15
제주항공,12:40,115763,12,40
티웨이항공,12:50,114916,12,50
이스타항공,12:55,116611,12,55
대한항공,13:10,117458,13,10
이스타항공,13:15,102204,13,15
티웨이항공,13:20,106780,13,20
티웨이항공,13:25,101187,13,25
제주항공,13:30,103221,13,30
대한항공,13:50,117458,13,50
아시아나항공,14:00,124916,14,0
티웨이항공,14:05,86950,14,5
아시아나항공,14:05,124916,14,5
아시아나항공,14:25,114916,14,25
이스타항공,14:35,95763,14,35
제주항공,14:40,86272,14,40
에어부산,14:55,79323,14,55
아시아나항공,14:55,99492,14,55
대한항공,15:00,117458,15,0
아시아나항공,15:05,99492,15,5
티웨이항공,15:15,78136,15,15
대한항공,15:20,117458,15,20
제주항공,15:25,78306,15,25
이스타항공,15:40,82882,15,40
제주항공,15:45,71526,15,45
아시아나항공,15:45,88306,15,45
이스타항공,15:55,72204,15,55
아시아나항공,15:55,88306,15,55
대한항공,16:00,117458,16,0
제주항공,16:05,71526,16,5
이스타항공,16:35,67289,16,35
대한항공,16:40,117458,16,40
대한항공,17:10,117458,17,10
대한항공,17:15,117458,17,15
티웨이항공,17:25,69831,17,25
티웨이항공,17:40,62204,17,40
대한항공,17:40,117458,17,40
아시아나항공,17:50,66102,17,50
에어부산,18:10,53729,18,10
티웨이항공,18:10,54916,18,10
이스타항공,18:10,62373,18,10
제주항공,18:15,57797,18,15
대한항공,18:20,117458,18,20
아시아나항공,18:25,61526,18,25
이스타항공,18:35,52882,18,35
아시아나항공,18:45,61526,18,45
티웨이항공,18:50,54916,18,50
대한항공,18:50,117458,18,50
아시아나항공,18:55,58136,18,55
제주항공,19:05,57797,19,5
대한항공,19:10,117458,19,10
아시아나항공,19:20,58136,19,20
이스타항공,19:25,52543,19,25
제주항공,19:35,53560,19,35
이스타항공,19:45,52543,19,45
대한항공,20:00,117458,20,0
대한항공,20:30,117458,20,30
제주항공,20:35,53560,20,35
아시아나항공,20:50,61526,20,50
