Name,depart_time,price,depart_time_hour,depart_time_minute
아시아나항공,06:05,89492,6,5
이스타항공,06:10,65933,6,10
제주항공,06:15,57797,6,15
이스타항공,06:15,67797,6,15
제주항공,06:25,62034,6,25
아시아나항공,06:25,89492,6,25
티웨이항공,06:40,76272,6,40
아시아나항공,06:40,89492,6,40
대한항공,06:40,96950,6,40
이스타항공,06:50,79492,6,50
에어부산,06:55,80170,6,55
티웨이항공,07:00,82204,7,0
티웨이항공,10:30,82204,10,30
아시아나항공,11:15,109492,11,15
대한항공,12:20,96950,12,20
아시아나항공,12:20,119153,12,20
티웨이항공,12:50,82204,12,50
이스타항공,12:55,82204,12,55
이스타항공,13:15,79492,13,15
제주항공,13:15,81695,13,15
티웨이항공,13:20,78306,13,20
대한항공,13:20,96950,13,20
제주항공,13:30,75763,13,30
대한항공,13:50,96950,13,50
아시아나항공,14:00,92034,14,0
티웨이항공,14:05,69831,14,5
아시아나항공,14:05,89492,14,5
대한항공,14:20,96950,14,20
아시아나항공,14:25,89492,14,25
티웨이항공,14:35,69831,14,35
이스타항공,14:35,73051,14,35
제주항공,14:40,66102,14,40
에어부산,14:55,65933,14,55
아시아나항공,15:05,88306,15,5
티웨이항공,15:15,69831,15,15
아시아나항공,15:15,88306,15,15
대한항공,15:20,96950,15,20
제주항공,15:25,62034,15,25
이스타항공,15:40,73051,15,40
제주항공,15:45,62034,15,45
아시아나항공,15:45,77797,15,45
이스타항공,15:55,62373,15,55
아시아나항공,15:55,77797,15,55
대한항공,16:00,96950,16,0
대한항공,16:00,303221,16,0
제주항공,16:05,66102,16,5
이스타항공,16:35,85933,16,35
대한항공,16:40,96950,16,40
제주항공,16:55,66102,16,55
대한항공,17:10,96950,17,10
티웨이항공,17:25,69831,17,25
티웨이항공,17:40,69831,17,40
대한항공,17:40,96950,17,40
아시아나항공,17:50,88306,17,50
에어부산,18:10,62204,18,10
이스타항공,18:10,62373,18,10
티웨이항공,18:10,69831,18,10
제주항공,18:15,66102,18,15
대한항공,18:20,96950,18,20
아시아나항공,18:25,76780,18,25
이스타항공,18:35,67797,18,35
티웨이항공,18:50,69831,18,50
대한항공,18:50,96950,18,50
아시아나항공,18:55,76780,18,55
제주항공,19:05,74068,19,5
대한항공,19:10,96950,19,10
이스타항공,19:25,79492,19,25
제주항공,19:35,81695,19,35
