Name,depart_time,price,depart_time_hour,depart_time_minute
아시아나항공,06:30,53051,6,30
아시아나항공,06:40,53051,6,40
대한항공,07:00,114916,7,0
제주항공,07:40,43221,7,40
티웨이항공,07:55,37967,7,55
아시아나항공,07:55,53051,7,55
이스타항공,08:10,34916,8,10
아시아나항공,08:20,53051,8,20
이스타항공,08:30,34916,8,30
티웨이항공,08:45,37967,8,45
아시아나항공,08:45,53051,8,45
이스타항공,08:50,37967,8,50
이스타항공,09:05,37967,9,5
대한항공,09:10,114916,9,10
아시아나항공,09:20,53051,9,20
에어부산,09:40,40848,9,40
아시아나항공,09:40,117458,9,40
제주항공,09:45,45085,9,45
이스타항공,09:50,41187,9,50
아시아나항공,09:50,53390,9,50
티웨이항공,10:00,41187,10,0
대한항공,10:10,114916,10,10
아시아나항공,10:20,181865,10,20
제주항공,10:35,40848,10,35
제주항공,10:50,43221,10,50
티웨이항공,11:05,41187,11,5
대한항공,11:10,114916,11,10
제주항공,11:15,47628,11,15
티웨이항공,11:35,41187,11,35
이스타항공,11:35,44407,11,35
제주항공,11:40,43221,11,40
대한항공,11:40,114916,11,40
대한항공,12:00,114916,12,0
제주항공,12:05,45085,12,5
아시아나항공,12:10,58306,12,10
티웨이항공,12:15,44407,12,15
제주항공,12:20,47628,12,20
아시아나항공,12:35,58306,12,35
티웨이항공,12:45,44407,12,45
이스타항공,12:45,48645,12,45
대한항공,12:50,167119,12,50
이스타항공,13:00,48645,13,0
대한항공,13:00,114916,13,0
에어부산,13:10,44407,13,10
제주항공,13:25,51865,13,25
이스타항공,13:30,48645,13,30
티웨이항공,13:30,51865,13,30
제주항공,14:00,64577,14,0
이스타항공,14:45,52882,14,45
이스타항공,14:55,52882,14,55
제주항공,15:00,60339,15,0
티웨이항공,15:05,59323,15,5
대한항공,15:10,114916,15,10
대한항공,15:20,114916,15,20
대한항공,15:40,114916,15,40
티웨이항공,15:50,62373,15,50
아시아나항공,15:50,89323,15,50
아시아나항공,15:55,62543,15,55
대한항공,16:10,114916,16,10
에어부산,16:20,58814,16,20
티웨이항공,16:20,62373,16,20
제주항공,16:25,66102,16,25
아시아나항공,16:25,77458,16,25
대한항공,16:40,114916,16,40
아시아나항공,17:00,62543,17,0
대한항공,17:00,114916,17,0
티웨이항공,17:05,65594,17,5
아시아나항공,17:20,62543,17,20
제주항공,17:20,66102,17,20
이스타항공,17:35,62373,17,35
아시아나항공,17:40,62543,17,40
제주항공,17:50,68814,17,50
이스타항공,18:05,67797,18,5
대한항공,18:05,114916,18,5
대한항공,18:15,114916,18,15
이스타항공,18:25,67797,18,25
제주항공,18:40,68814,18,40
아시아나항공,19:00,85424,19,0
대한항공,19:00,114916,19,0
티웨이항공,19:25,69831,19,25
아시아나항공,19:30,85424,19,30
이스타항공,19:45,67797,19,45
아시아나항공,19:50,77458,19,50
대한항공,19:50,114916,19,50
티웨이항공,19:55,65594,19,55
제주항공,20:00,71526,20,0
에어부산,20:00,73051,20,0
아시아나항공,20:20,85424,20,20
이스타항공,20:25,67797,20,25
티웨이항공,20:30,69831,20,30
대한항공,20:30,114916,20,30
제주항공,20:50,66102,20,50
아시아나항공,20:50,77458,20,50
대한항공,20:50,114916,20,50
아시아나항공,20:55,77458,20,55
제주항공,21:05,68814,21,5
대한항공,21:05,114916,21,5
제주항공,21:10,66102,21,10
이스타항공,21:15,67797,21,15
제주항공,21:20,66102,21,20
